GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5526676,2019-09-07 11:59:19:830,-0.3924,0.8532,10.1349,0.0032,0.001,9.8066,-0.0063,-0.0068,-0.0068,-12.87,-27,27.38,9.85,-82.89,-145.61
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5526776,2019-09-07 11:59:19:930,-0.5358,1.0802,10.1599,-0.0016,0.004,9.8066,0.0031,0.0068,0.0114,-13.19,-27.5,26.88,10.13,-82.92,-145.36
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5526875,2019-09-07 11:59:20:029,-0.5608,0.5644,10.0863,-0.0003,-0.0016,9.8066,0.0218,0.0017,0.0067,-13.44,-27.44,26.88,10.52,-82.92,-145.01
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5526975,2019-09-07 11:59:20:129,-0.5574,0.6788,9.5555,0.0074,-0.0061,9.8065,0.013,0.006,-0.0103,-13,-27.5,27.13,9.68,-82.84,-145.77
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527076,2019-09-07 11:59:20:230,0.242,1.3123,10.6588,0.0112,0.0061,9.8066,-0.0242,-0.0365,-0.0905,-13.19,-27.44,26.38,7.97,-82.88,-146.44
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527175,2019-09-07 11:59:20:329,-0.3861,0.5146,10.4229,-0.007,0.0096,9.8065,-0.032,-0.0316,-0.036,-12.69,-27.56,26.63,8.5,-83.02,-146.81
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527276,2019-09-07 11:59:20:430,-0.8591,-0.374,10.0202,0.0023,0.0084,9.8066,-0.0476,-0.0393,-0.07,-12.81,-28,26.13,7.46,-83.24,-146.87
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527376,2019-09-07 11:59:20:530,-0.9834,1.757,8.825,0.0174,0.0224,9.8066,0.014,-0.008,-0.0972,-13.12,-27.94,25.88,5.79,-83.51,-148.31
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527475,2019-09-07 11:59:20:629,-0.7209,0.5788,9.0414,0.0096,0.0077,9.8066,-0.033,-0.0955,-0.0956,-12.56,-28.56,26.75,4.66,-83.64,-150.16
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527575,2019-09-07 11:59:20:729,0.7803,0.7198,9.303,-0.0014,-0.0104,9.8066,0.0323,0.0124,0.0441,-12.94,-28.12,26.56,3.52,-83.62,-151.15
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527675,2019-09-07 11:59:20:829,-0.8296,0.4352,10.2139,-0.0062,-0.0205,9.8065,0.1027,0.1337,0.1565,-12.25,-28,27.63,7.29,-83.41,-150.33
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527775,2019-09-07 11:59:20:929,-0.6472,-0.279,7.6053,0.0009,0.0051,9.8066,-0.0235,-0.0045,0.0292,-12.62,-28.37,27.69,6.12,-83.05,-149.69
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527875,2019-09-07 11:59:21:029,0.1377,0.5858,8.957,-0.009,0.0052,9.8066,-0.0254,0.0375,0.0425,-12.56,-27.81,27.5,7.38,-83.11,-148.57
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5527976,2019-09-07 11:59:21:130,-1.2931,1.1345,10.4908,-0.0197,0.0285,9.8066,-0.0717,0.0243,0.0692,-13.06,-28.56,27.31,8.95,-83.2,-146.42
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528076,2019-09-07 11:59:21:230,-0.2748,1.6737,10.2489,-0.0123,0.0127,9.8066,0.0033,0.0618,0.0769,-13.12,-28,27.44,12.64,-83.52,-143.05
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528176,2019-09-07 11:59:21:330,-0.7025,1.6662,10.1834,-0.0118,-0.0181,9.8065,0.0385,-0.0109,-0.0229,-12.81,-28.37,27.69,15.71,-83.38,-141.11
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528276,2019-09-07 11:59:21:430,-0.5102,0.237,9.6097,0.0095,-0.0122,9.8066,0.0055,-0.0131,-0.0431,-12.69,-28.19,27.25,13.42,-83.25,-142.42
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528375,2019-09-07 11:59:21:529,-0.4949,1.6465,9.6646,0.009,0.0083,9.8066,0.0271,0.0522,0.0397,-12.25,-27.81,27.69,14.95,-83.29,-143.54
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528475,2019-09-07 11:59:21:629,0.0735,-0.2992,10.8627,-0.0109,-0.0089,9.8066,-0.0561,-0.0811,-0.0517,-12.31,-27.5,28.19,15.32,-83.23,-143.16
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528575,2019-09-07 11:59:21:729,-0.832,1.7831,9.3823,-0.0004,-0.004,9.8066,-0.0058,-0.044,-0.0253,-12.62,-27.62,27.81,14.14,-83.26,-142.54
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528675,2019-09-07 11:59:21:829,-0.4902,0.6997,9.5147,0.0029,-0.0072,9.8066,0.0288,-0.0022,0.0067,-11.56,-27.06,27.94,15.77,-83.19,-142.77
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528776,2019-09-07 11:59:21:930,-0.4509,1.3306,9.7349,0.0009,-0.0029,9.8065,-0.016,-0.0279,-0.0392,-11.75,-26.62,27.75,15.52,-83.09,-143.03
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528875,2019-09-07 11:59:22:029,-0.376,0.9233,10.2721,0.0044,0.0048,9.8066,0.011,0.0015,-0.0077,-11.56,-25.56,27.38,14.08,-83.16,-143.52
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5528976,2019-09-07 11:59:22:130,-0.2063,1.1731,9.6642,0.0015,0.0026,9.8066,0.0001,-0.005,-0.0039,-11.12,-26.12,27.63,16.46,-83.17,-143.87
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5529076,2019-09-07 11:59:22:230,-0.3419,1.144,9.9519,-0.0021,-0.0045,9.8066,0.0009,-0.0047,-0.0221,-11.37,-25.94,27,15.69,-83.16,-143.89
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5529176,2019-09-07 11:59:22:330,-0.1625,0.8195,9.9211,-0.0007,-0.0013,9.8066,0.0043,-0.0186,-0.0111,-11.81,-25.62,26.75,13.42,-83.13,-144.11
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529276,2019-09-07 11:59:22:430,-0.4095,0.658,9.4654,-0.0035,0.0043,9.8066,-0.0038,-0.0042,-0.0059,-11.19,-25.81,25.94,14.86,-83.15,-143.93
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529375,2019-09-07 11:59:22:529,-0.5206,0.8566,10.1357,0.0005,0.0091,9.8066,-0.0149,0.0148,-0.0031,-11.87,-26.75,25.94,13.1,-83.21,-143.66
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529475,2019-09-07 11:59:22:629,-0.0781,0.9874,9.4653,0.0009,0.0086,9.8066,-0.013,-0.011,-0.019,-12.5,-26.62,25.44,12.54,-83.36,-143.3
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529576,2019-09-07 11:59:22:730,-0.4501,1.1499,10.4232,-0.0114,0.0055,9.8066,-0.0115,0.0196,0.0372,-12.62,-26.5,25.06,11.14,-83.4,-142.63
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529675,2019-09-07 11:59:22:829,-0.6896,1.2704,10.0379,-0.0066,0.0007,9.8066,-0.0037,0.0221,0.015,-12.25,-26.81,25.31,15.2,-83.4,-140.94
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529776,2019-09-07 11:59:22:930,-0.6284,0.8474,9.8395,0.0066,-0.0047,9.8066,0.0211,0.0319,-0.0098,-13.12,-26.75,24.81,12.78,-83.38,-141.22
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529876,2019-09-07 11:59:23:030,-0.3751,1.2105,9.6011,0.0085,-0.0022,9.8066,0.009,0.0063,-0.0087,-13.19,-26.75,25.13,11.91,-83.38,-142
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5529975,2019-09-07 11:59:23:129,-0.5795,1.3036,9.495,-0.0018,0.0016,9.8066,0.0037,0.0215,0.0186,-12.69,-27.19,25.63,12.66,-83.42,-142.2
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5530075,2019-09-07 11:59:23:229,-0.4958,1.1808,10.1285,-0.0048,-0.0001,9.8066,-0.0038,0.0124,0.005,-13.44,-27.19,24.5,12.39,-83.42,-141.56
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5530176,2019-09-07 11:59:23:330,-0.5221,1.1425,9.8445,-0.0021,0.0042,9.8066,-0.0035,0.015,0.0052,-13.06,-27.12,24.5,12.81,-83.44,-141.18
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530276,2019-09-07 11:59:23:430,-0.8452,0.9471,9.8857,-0.0019,0.0064,9.8065,-0.0055,0.0133,-0.0098,-13.75,-27.06,25.88,12.34,-83.53,-140.7
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530375,2019-09-07 11:59:23:529,-0.4373,1.1385,9.4173,0.0068,0.0084,9.8065,0.0021,0.0217,-0.0088,-13.44,-27.25,25.81,13.88,-83.6,-141.06
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530475,2019-09-07 11:59:23:629,-0.4437,1.0859,9.3125,0.0003,0.0072,9.8066,-0.0112,-0.0051,-0.0252,-13.75,-27.44,25.69,11.67,-83.73,-141.25
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530575,2019-09-07 11:59:23:729,-0.5162,1.044,9.9405,-0.0007,0.0064,9.8066,-0.0087,0.0275,-0.0021,-13.75,-27.19,26.13,11.72,-83.82,-141.2
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530675,2019-09-07 11:59:23:829,-0.5384,0.8711,10.1014,-0.0037,0.0032,9.8066,-0.0004,-0.0007,-0.0064,-14,-27.31,25.88,12.2,-83.9,-140.74
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530776,2019-09-07 11:59:23:930,-0.4898,1.1955,9.7712,0.0007,0.0016,9.8066,-0.0035,-0.0003,-0.0118,-13,-26.5,26.19,14.13,-83.92,-140.71
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530875,2019-09-07 11:59:24:029,-0.4955,1.3052,10.182,-0.0036,0.0046,9.8066,-0.0086,0.0175,0.0199,-13.5,-27.37,26,14.54,-83.95,-140.38
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5530975,2019-09-07 11:59:24:129,-0.67,1.433,9.8751,0.0021,0.0031,9.8066,-0.0035,-0.0109,-0.0269,-12.81,-27.37,25.94,15.35,-83.98,-139.64
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5531075,2019-09-07 11:59:24:229,-0.5834,0.821,9.6184,0.0046,-0.0007,9.8066,0.0182,-0.0098,-0.0219,-13.81,-27.12,25.75,12.87,-84.02,-140.12
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5531175,2019-09-07 11:59:24:329,-0.6537,0.9597,10.0276,0.0038,0.0018,9.8066,-0.0055,-0.0035,-0.0131,-13.37,-27.25,26.25,14.06,-84.04,-140.79
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531276,2019-09-07 11:59:24:430,-0.3382,1.1379,9.7566,0.0024,0.006,9.8066,0.0002,0.015,-0.0074,-13.37,-26.87,26.25,13.67,-84.14,-141.12
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531376,2019-09-07 11:59:24:530,-0.325,1.0799,10.1162,-0.0013,0.0013,9.8066,-0.0005,0.0027,0.0054,-13.25,-26.94,26.75,14.74,-84.16,-140.96
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531475,2019-09-07 11:59:24:629,-0.4424,1.0675,9.8915,-0.002,0.0004,9.8066,-0.0089,-0.0062,0.0029,-13.06,-26.62,26,14.3,-84.16,-140.54
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531575,2019-09-07 11:59:24:729,-0.5646,1.3889,10.1353,0.0001,0.0041,9.8066,0.0063,0.0095,-0.0044,-13.12,-27.5,26.25,14.95,-84.18,-139.95
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531676,2019-09-07 11:59:24:830,-0.4831,1.1224,9.7188,-0.0021,-0.0001,9.8066,0.0013,0.0068,0.0016,-12.94,-27,26.06,15.1,-84.21,-139.81
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531775,2019-09-07 11:59:24:929,-0.5252,0.9563,9.857,-0.0042,0.001,9.8066,-0.0019,-0.015,-0.0123,-13.31,-27.19,26.25,15.74,-84.23,-139.22
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531876,2019-09-07 11:59:25:030,-0.4851,1.006,9.8677,-0.0042,0.0024,9.8066,-0.0093,-0.0004,-0.0045,-13.19,-27,25.38,15.22,-84.25,-138.82
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5531975,2019-09-07 11:59:25:129,-0.7283,1.2321,10.123,-0.0021,0.007,9.8066,-0.0074,0.0133,-0.0023,-13.69,-27,25.44,13.76,-84.3,-138.34
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5532075,2019-09-07 11:59:25:229,-0.6214,1.2693,9.8415,-0.0034,0.004,9.8066,-0.0096,-0.0116,-0.0153,-13.69,-27.37,25.69,15.59,-84.38,-137.56
52.43084,-1.484122,150.01,9.92,2,226.05,23 / 23,5532175,2019-09-07 11:59:25:329,-0.3915,0.9947,9.817,-0.0012,0.0055,9.8066,0.0005,0.0197,0.0042,-13.75,-27.81,25,14.88,-84.43,-137.33
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532275,2019-09-07 11:59:25:429,-0.6935,1.3125,10.0776,-0.0042,0.0037,9.8066,-0.0006,0.0075,0.0065,-13.75,-27,26.25,16.47,-84.5,-136.73
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532375,2019-09-07 11:59:25:529,-0.5922,1.1731,10.2412,-0.0018,0.0017,9.8066,0.0001,0.0049,-0.0061,-13.69,-27.19,26.06,17.18,-84.53,-136.07
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532476,2019-09-07 11:59:25:630,-0.4411,0.9254,9.6991,-0.0004,-0.0008,9.8066,0.0067,0.0028,0.0027,-13.56,-27.12,26.38,17.29,-84.53,-135.97
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532575,2019-09-07 11:59:25:729,-0.6535,1.1661,9.629,-0.0027,0.0029,9.8066,-0.0038,0.0123,0.0038,-13.75,-26.81,26,17.77,-84.56,-135.52
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532676,2019-09-07 11:59:25:830,-0.553,1.0739,9.9047,-0.0032,0.0049,9.8066,-0.0027,-0.0049,-0.0041,-13.44,-27.5,25.81,20.55,-84.61,-134.72
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532776,2019-09-07 11:59:25:930,-0.5149,1.1214,9.9911,-0.0001,0.0037,9.8066,0.0011,-0.009,-0.0099,-13.12,-26.44,25.81,20.95,-84.65,-134.28
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532875,2019-09-07 11:59:26:029,-0.4429,1.0117,9.9044,0,0.0035,9.8066,0.0058,0.0122,0.0113,-13.31,-26.87,25.94,21.29,-84.7,-134.01
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5532975,2019-09-07 11:59:26:129,-0.2214,0.5616,10.079,-0.0038,0.0042,9.8066,0.0015,-0.0001,-0.0057,-13.25,-27.25,26.13,22.11,-84.74,-133.25
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5533075,2019-09-07 11:59:26:229,0.3124,-0.8989,9.9443,-0.0022,0.0011,9.8066,0.0069,-0.0093,-0.0128,-13.81,-26.5,25.81,20.43,-84.74,-132.97
52.43084,-1.484122,150.01,9.92,2,226.05,22 / 22,5533176,2019-09-07 11:59:26:330,0.3459,-1.083,9.6742,0.004,-0.0091,9.8065,0.0395,0.0098,0.0063,-13.56,-26.69,25.75,19.99,-84.71,-133.44
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533275,2019-09-07 11:59:26:429,0.15,-0.8379,9.6716,0.0011,-0.0068,9.8066,0.0141,0.0032,-0.0015,-12.94,-26.81,26.44,21.02,-84.61,-134.3
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533376,2019-09-07 11:59:26:530,0.1019,-0.4703,9.8648,-0.0036,0.0107,9.8066,-0.0216,-0.0084,-0.0186,-13.56,-26.81,26.44,19.29,-84.62,-134.11
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533475,2019-09-07 11:59:26:629,0.2443,-0.5745,10.0162,-0.0002,0.0064,9.8066,-0.0045,0.0007,-0.0078,-13.87,-26.75,26.44,19.88,-84.72,-133.54
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533575,2019-09-07 11:59:26:729,0.1759,-0.3484,9.7443,-0.0011,0.0042,9.8066,0.0018,0.0064,0.0003,-13.75,-26.75,25.94,20.21,-84.78,-133.22
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533676,2019-09-07 11:59:26:830,0.1534,-0.4818,9.78,-0.0013,0.0019,9.8066,0.0049,0.0202,0.0159,-12.94,-27.81,26.06,22.29,-84.79,-133.13
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533775,2019-09-07 11:59:26:929,0.1716,-0.7765,9.8982,-0.0026,0.0011,9.8066,0.0017,0.0182,0.0061,-13.69,-27,25.69,20.84,-84.81,-132.62
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533875,2019-09-07 11:59:27:029,0.1056,-0.6329,9.8642,-0.0015,0.0034,9.8066,0.0038,0.0123,0,-13.19,-26.69,26.19,23.39,-84.85,-132.02
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5533976,2019-09-07 11:59:27:130,0.1468,-0.393,9.7598,-0.0007,0.0016,9.8066,0.0007,0.0011,-0.005,-13.5,-26.94,26.38,23.58,-84.87,-131.84
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5534075,2019-09-07 11:59:27:229,0.2426,-0.6596,9.9355,-0.0014,0.0021,9.8066,-0.0101,-0.01,-0.0155,-13.25,-27,26.44,23.68,-84.89,-131.75
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5534176,2019-09-07 11:59:27:330,0.149,-0.6927,10.0144,0.0016,0.0033,9.8066,-0.0038,-0.0135,-0.0133,-13.37,-26.5,26.31,23.91,-84.93,-131.45
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534276,2019-09-07 11:59:27:430,0.1717,-0.6757,9.8,-0.0019,0.0014,9.8066,-0.0094,-0.0214,-0.0202,-13.56,-26.44,26.44,22.59,-84.94,-130.9
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534376,2019-09-07 11:59:27:530,0.1597,-0.4339,9.6708,-0.0025,0.004,9.8066,-0.0091,-0.0225,-0.0221,-13.75,-26.69,25.81,23.24,-84.97,-130.35
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534478,2019-09-07 11:59:27:632,0.1678,-0.4152,9.7036,-0.0011,0.0039,9.8066,-0.0075,-0.021,-0.0163,-13.75,-27.12,26.13,23.52,-85,-130.08
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534575,2019-09-07 11:59:27:729,0.2615,-0.7864,10.0011,-0.0013,0.0026,9.8066,-0.0056,-0.0111,-0.0116,-13.69,-26.25,26.31,23.99,-85.04,-129.57
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534676,2019-09-07 11:59:27:830,0.1902,-0.7047,9.8349,-0.0018,0.0029,9.8066,0.0007,0.0034,0.0008,-13.56,-27,26.38,24.29,-85.06,-129.35
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534776,2019-09-07 11:59:27:930,0.1626,-0.5709,9.7689,-0.0011,0.0029,9.8066,0.0032,0.0164,0.0042,-13,-27.12,26.69,27.53,-85.09,-128.89
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534875,2019-09-07 11:59:28:029,0.2307,-0.5128,9.7577,-0.0004,0.0026,9.8066,0.0114,0.0236,0.0169,-13.31,-26.44,26,26.86,-85.13,-128.63
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5534975,2019-09-07 11:59:28:129,0.1895,-0.7921,9.9912,0.0002,0.0025,9.8066,0.0051,0.025,0.0102,-13.12,-26.19,26.31,27.03,-85.15,-128.46
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5535075,2019-09-07 11:59:28:229,0.2325,-0.7608,9.8823,-0.0004,0.0028,9.8066,0.0025,0.0159,0.0077,-13,-26.44,25.94,27.32,-85.17,-128.18
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5535175,2019-09-07 11:59:28:329,0.177,-0.4904,9.6234,-0.0018,0.0011,9.8066,-0.0046,-0.0015,-0.0062,-12.69,-26.44,26.63,28.55,-85.19,-127.81
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5535276,2019-09-07 11:59:28:430,0.1926,-0.7452,9.9644,-0.0016,0.0007,9.8066,-0.0056,-0.0043,-0.0121,-13.06,-26.69,26.31,28.13,-85.21,-127.49
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535375,2019-09-07 11:59:28:529,0.1443,-0.5389,9.7744,-0.0013,0.0007,9.8066,-0.006,-0.0212,-0.0178,-12.94,-26.87,26.94,29.22,-85.21,-127.26
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535476,2019-09-07 11:59:28:630,0.2186,-0.5893,9.8098,-0.0001,0.0017,9.8066,0.0002,-0.0007,-0.0066,-13.44,-26.75,26.56,29.45,-85.23,-127.04
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535575,2019-09-07 11:59:28:729,0.1927,-0.7685,9.8477,-0.001,0.0026,9.8066,-0.0003,0.0006,-0.001,-13.25,-26.56,26.56,29.59,-85.25,-126.9
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535675,2019-09-07 11:59:28:829,0.1365,-0.5488,9.8292,-0.0015,0.0025,9.8066,0.0008,0.0254,0.015,-13.19,-27,26.44,28.89,-85.26,-126.76
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535776,2019-09-07 11:59:28:930,0.1981,-0.555,9.7664,-0.0009,0.0018,9.8066,0.0051,0.0195,0.0094,-13.44,-26.81,26.44,29.33,-85.28,-126.33
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535875,2019-09-07 11:59:29:029,0.1966,-0.8016,9.9368,-0.0009,0.0013,9.8066,0.0011,0.0106,0.0032,-12.56,-26,26.56,30.29,-85.3,-126.15
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5535975,2019-09-07 11:59:29:129,0.1764,-0.7093,9.8598,-0.0001,-0.0014,9.8066,-0.0008,-0.0068,-0.0072,-12.94,-26.94,26.25,29.7,-85.3,-125.98
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5536075,2019-09-07 11:59:29:229,0.1747,-0.5968,9.7767,-0.0006,0.0019,9.8066,-0.0053,-0.019,-0.0129,-13.06,-26.37,25.81,29.84,-85.32,-125.76
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5536176,2019-09-07 11:59:29:330,0.1951,-0.8572,9.9876,-0.0003,0.0013,9.8066,-0.008,-0.0209,-0.0183,-13,-26.94,26.19,30.05,-85.32,-125.65
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536277,2019-09-07 11:59:29:431,0.1521,-0.587,9.7622,-0.0003,0.001,9.8065,-0.0054,-0.012,-0.0128,-12.56,-26.06,25.63,30.09,-85.33,-125.52
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536376,2019-09-07 11:59:29:530,0.2346,-0.7054,9.8656,-0.0006,0.0025,9.8066,-0.0043,-0.0049,-0.001,-12.75,-26.5,26.06,30.27,-85.35,-125.35
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536475,2019-09-07 11:59:29:629,0.2416,-0.8488,9.9796,-0.0005,-0.0002,9.8066,0.007,0.0166,0.0106,-12.94,-26.94,25.56,30.51,-85.35,-125.21
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536575,2019-09-07 11:59:29:729,0.1652,-0.6819,9.7466,0.0001,0.0017,9.8066,0.0035,0.0211,0.013,-13,-26.31,26.31,30.48,-85.36,-125.15
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536675,2019-09-07 11:59:29:829,0.2322,-0.6148,9.8213,-0.0018,0.0008,9.8066,0.0013,0.0056,-0.0005,-13.12,-26.62,25.88,30.74,-85.36,-124.98
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536775,2019-09-07 11:59:29:929,0.2152,-0.7364,9.9146,0.0008,0.0005,9.8066,-0.0028,-0.0031,-0.0042,-13.31,-27,26,30.79,-85.36,-124.94
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536875,2019-09-07 11:59:30:029,0.226,-0.7227,9.7942,0.0005,0,9.8066,-0.0058,-0.0191,-0.0173,-13.81,-27.31,26,28.96,-85.35,-124.87
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5536976,2019-09-07 11:59:30:130,0.2636,-0.5697,9.7009,-0.0008,0.0007,9.8066,-0.009,-0.0081,-0.0126,-13.56,-26.62,26.13,28.97,-85.35,-124.86
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5537076,2019-09-07 11:59:30:230,0.1896,-0.662,9.8745,-0.0004,0.0002,9.8066,-0.0039,0.0023,-0.003,-13.12,-26.19,25.56,30.83,-85.37,-124.81
52.43051,-1.484711,150.48,0,3,227.37,22 / 22,5537176,2019-09-07 11:59:30:330,0.2349,-0.8046,9.8757,0.0015,0.0006,9.8066,0.0044,0.0233,0.0084,-13.5,-26.75,25.75,30.84,-85.38,-124.88
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5537275,2019-09-07 11:59:30:429,0.2077,-0.5534,9.7077,0.0001,-0.0009,9.8066,0.0025,0.0185,0.0089,-13.31,-26.94,26.19,30.7,-85.38,-125.01
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5537375,2019-09-07 11:59:30:529,0.2261,-0.5468,9.7712,-0.0003,-0.0007,9.8066,0.0049,0.0156,0.0102,-13.75,-26.81,25.69,28.77,-85.37,-125.05
52.43051,-1.484711,150.48,0,3,227.37,23 / 23,5537476,2019-09-07 11:59:30:630,0.2921,-0.8428,9.9959,-0.0009,-0.0011,9.8066,0.0005,0.0047,-0.0026,-13.75,-27.5,25.81,28.83,-85.36,-124.99
